DATE,QTY,PRODUCT NAME,PRICE PER UNIT,TOTAL,PAYMENT METHOD,,,,
9/1/2025,1,110/70-17 Silvestre Tubeless Motorcycle Tire,"1,450","1,450",,,,,
9/1/2025,1,130/70-13 Silvestre Tubeless Motorcycle Tire,"1,400","1,400",,,,,
9/1/2025,1,80/90-14 Beast Tire,"1,200","1,200",,,,,
9/1/2025,3,Silvestre AT Fully 800ml (Synthetic Oil),250,750,,,,,
9/1/2025,1,60/80-17 Silvestre Tubeless Motorcycle Tire,800,800,,,,,
9/1/2025,7,bearing 6301,80,560,,,,,
9/1/2025,2,CASTROL POWER1 800ML,315,630,,,,,
9/1/2025,2,BRAKE PADS,200,400,,,,,
9/1/2025,1,SHELL 1L,360,360,,,,,
9/1/2025,1,CASTROL POWER1 1L,360,360,,,,,
9/1/2025,1,Yamalube Blue Core 1L,360,360,,,,,
9/1/2025,1,BRAKE PAD (50C-W00I6 - 00),350,350,,,,,
9/1/2025,1,Hirc Pulley Ball,335,335,,,,,
9/1/2025,1,Hirc Center Spring,310,310,,,,,
9/1/2025,2,led tail light,150,300,,,,,
9/1/2025,1,AT FULLY 900ML,275,275,,,,,
9/1/2025,1,Handle Switch,250,250,,,,,
9/1/2025,1,cvt cleaner,220,220,,,,,
9/1/2025,1,wd40,220,220,,,,,
9/1/2025,1,seat cover,200,200,,,,,
9/1/2025,1,brake shoe,200,200,,,,,
9/1/2025,1,Inner Tube 2.75-17,180,180,,,,,
9/1/2025,1,Horn,170,170,,,,,
9/1/2025,1,Clutch Cable,150,150,,,,,
9/1/2025,1,Seat Hook,150,150,,,,,
9/1/2025,1,Bolt Set (Fairing),150,150,,,,,
9/1/2025,1,Engine Oil (Small bottle),150,150,,,,,
9/1/2025,1,Throttle Cable,120,120,,,,,
9/1/2025,1,Chain Lube (Small),120,120,,,,,
9/1/2025,1,Speedo Cable,100,100,,,,,
9/1/2025,1,Hand Grip Set,100,100,,,,,
9/1/2025,1,Flasher Relay,90,90,,,,,
9/1/2025,1,Spark Plug,85,85,,,,,
9/1/2025,1,Headlight Socket,80,80,,,,,
9/1/2025,1,Brake Fluid,70,70,,,,,
9/1/2025,1,Fuse Box,70,70,,,,,
9/1/2025,2,BULB,30,60,,,,,
9/1/2025,2,LIGHTS,30,60,,,,,
9/1/2025,1,Oil Filter,50,50,,,,,
9/1/2025,1,Gasket Maker,45,45,,,,,
9/1/2025,1,Cable Tie (Pack),40,40,,,,,
9/1/2025,1,Battery Terminal Set,30,30,,,,,
9/1/2025,1,Tire Valve (Tubeless),25,25,,,,,
9/1/2025,2,PLATEBOLT,10,20,,,,,
9/1/2025,1,Washer Assorted (Pack),15,15,,,,,
9/1/2025,1,Air Filter Sponge,95,95,,,,,
9/1/2025,1,Handle Grip (Foam),70,70,,,,,
9/1/2025,1,Speedometer Gear,120,120,,,,,
9/1/2025,1,Rubber Matting,150,150,,,,,
9/1/2025,1,Signal Light Assy (Single),180,180,,,,,
9/1/2025,1,CDI Unit,400,400,,,,,
9/1/2025,1,Handle Switch (RH),250,250,,,,,
9/1/2025,1,Brake Shoe (Small),150,150,,,,,
9/1/2025,1,Chain (120L),220,220,,,,,
9/1/2025,1,Inner Tube 3.00-17,170,170,,,,,
9/1/2025,1,Gear Oil,85,85,,,,,
9/1/2025,1,Piston Pin,150,150,,,,,
9/1/2025,1,Fuel Filter,50,50,,,,,
9/1/2025,1,HI-TEMP GREASE ,30,30,,,,,
9/2/2025,7,HIRC PULLEY BALL CLICK (Racing),310,"2,170",,,,,
9/2/2025,1,CYLINDER BLOCK (2DP-E1311),"1,370","1,370",,,,,
9/2/2025,5,HIRC PULLEY BALL NMAX,285,"1,425",,,,,
9/2/2025,1,PISTON (BK6-E1631-00),895,895,,,,,
9/2/2025,3,HIRC PULLEY BALL BEAT,255,765,,,,,
9/2/2025,1,300-17 TIRE,750,750,,,,,
9/2/2025,1,BELT ORIGINAL 231OO-K35,650,650,,,,,
9/2/2025,2,Silvestre AT Fully 800ml,260,520,,,,,
9/2/2025,1,4L THAIWORKZ (Engine Oil),450,450,,,,,
9/2/2025,1,BRAKE SHOW (OC430-K44-V00),380,380,,,,,
9/2/2025,1,BELT BEAT FI,350,350,,,,,
9/2/2025,1,SEAT COVER,250,250,,,,,
9/2/2025,1,SIDE MIRROR,250,250,,,,,
9/2/2025,1,FULLY 800ML (Oil),250,250,,,,,
9/2/2025,1,FULLY 800ML (Oil),250,250,,,,,
9/2/2025,1,FULLY 1L (Oil),250,250,,,,,
9/2/2025,1,HAND GRIP,250,250,,,,,
9/2/2025,1,HAND GRIP,220,220,,,,,
9/2/2025,1,LA2X HORN,290,290,,,,,
9/2/2025,1,250-17 SILVESTRE LEO TIRE,530,530,,,,,
9/2/2025,4,BEARING 6301,80,320,,,,,
9/2/2025,1,CASTROL 1L ACTIV,260,260,,,,,
9/2/2025,1,300-17 TUBE,190,190,,,,,
9/2/2025,1,250-17 TUBE,170,170,,,,,
9/2/2025,1,225-17 TUBE,160,160,,,,,
9/2/2025,5,DECORATIVE BULB,30,150,,,,,
9/2/2025,2,GEAR OIL (Multi),65,130,,,,,
9/2/2025,4,DECORATIVE VALVE,30,120,,,,,
9/2/2025,1,PISTON PIN (2DP-E1633-00),99,99,,,,,
9/2/2025,1,Speedometer Cable,110,110,,,,,
9/2/2025,1,Clutch Cable,100,100,,,,,
9/2/2025,1,Flasher Relay,90,90,,,,,
9/2/2025,1,Spark Plug,85,85,,,,,
9/2/2025,1,Brake Fluid,70,70,,,,,
9/2/2025,1,Oil Filter,50,50,,,,,
9/2/2025,1,Gasket Maker,45,45,,,,,
9/2/2025,1,Electrical Tape,30,30,,,,,
9/2/2025,6,NUT (M6),5,30,,,,,
9/2/2025,2,TERMINAL SOCKET,15,30,,,,,
9/2/2025,2,T BOLT 8X25,15,30,,,,,
9/2/2025,2,WASHER AND CLIP NUT,12,24,,,,,
9/2/2025,1,Tire Valve (Tubeless),25,25,,,,,
9/2/2025,1,Bolt M8x20,20,20,,,,,
9/2/2025,1,Rubber Grommet (Pack),20,20,,,,,
9/2/2025,2,WASHER (Small),5,10,,,,,
9/2/2025,2,NUT (M8),5,10,,,,,
9/2/2025,1,Cable Guide,50,50,,,,,
9/2/2025,1,Handle Grip Glue,45,45,,,,,
9/2/2025,1,Brake Lever Bushing,28,28,,,,,
9/2/2025,1,Side Stand Spring,30,30,,,,,
9/2/2025,1,Headlight Socket,80,80,,,,,
9/3/2025,1,Nut Washer,40,40,,,,,
9/3/2025,1,Fully Pad,250,250,,,,,
9/3/2025,1,Bulb,30,30,,,,,
9/3/2025,1,Radiator Cover,200,200,,,,,
9/3/2025,1,Castrol Activ 1L,265,265,,,,,
9/3/2025,1,Brake Pad,200,200,,,,,
9/3/2025,1,Side Stand,200,200,,,,,
9/3/2025,1,Slider (22QH–K81–N001),100,100,,,,,
9/3/2025,1,275–17 Tube,180,180,,,,,
9/3/2025,1,Chain Lock,25,25,,,,,
9/3/2025,1,Torque Bearing 2DP-57678-10,235,235,,,,,
9/3/2025,1,Throttle Pipe,30,30,,,,,
9/3/2025,1,250–17 Tube,170,170,,,,,
9/3/2025,1,Bearings,80,80,,,,,
9/3/2025,1,NULL (SERVICE),250,250,,,,,
9/3/2025,1,Ball Race Honda Genuine  (06535-GNS-vco),560,560,,,,,
9/3/2025,1,FLANGE HUB,480,480,,,,,
9/3/2025,2,Bearing 6301 NSK,80,160,,,,,
9/3/2025,1,RUG,10,10,,,,,
9/3/2025,1,Grease,10,10,,,,,
9/3/2025,1,250–17 Leo Tire,150,150,,,,,
9/3/2025,1,T-Bolt 6x50,20,20,,,,,
9/3/2025,4,T-Bolt 8x25,15,60,,,,,
9/3/2025,4,Washer ,2,8,,,,,
9/3/2025,1,Washer,7,7,,,,,
9/3/2025,1,Spring Plug NGK,170,170,,,,,
9/3/2025,1,On/Off Switch,45,45,,,,,
9/3/2025,1,,100,100,,,,,
9/3/2025,3,Bearings,190,570,,,,,
9/3/2025,1,Hi Temp,30,30,,,,,
9/3/2025,1,Seat Cover,300,300,,,,,
9/3/2025,1,AT Fully 800 mL,260,260,,,,,
9/3/2025,4,Cable Tie ,5,20,,,,,
9/3/2025,1,Handle Switch (RH Mio),200,200,,,,,
9/3/2025,1,RUG,10,10,,,,,
9/3/2025,1,Electrical Tape,30,30,,,,,
9/3/2025,1,SEALANT,120,120,,,,,
9/3/2025,1,AT Fully 800 mL,260,260,,,,,
9/3/2025,1,Shell Gear Oil ,85,85,,,,,
9/3/2025,1,Chain Lube ,150,150,,,,,
9/3/2025,2,T-Bolt 10×50,25,50,,,,,
9/3/2025,2,Side Mirror,250,450,,,,,
9/3/2025,1,Air Filter (17Z10–K97–N00),270,270,,,,,
9/3/2025,1,250–17 Leo Tire,550,550,,,,,
9/3/2025,1,,280,280,,,,,
9/3/2025,1,Multi Purpose Oil 800ml,200,200,,,,,
9/3/2025,1,Decor Bulb,30,30,,,,,
9/3/2025,1,Bulb,20,20,,,,,
9/3/2025,1,60/80-17 Tubeless ,800,800,,,,,
9/3/2025,1,RUG,10,10,,,,,
9/3/2025,1,Gasket All ,100,100,,,,,
9/4/2025,2,Bulb,20,40,,,,,
9/4/2025,1,Bearing,80,80,,,,,
9/4/2025,1,Grease,10,10,,,,,
9/4/2025,1,Sealant,70,70,,,,,
9/4/2025,1,Brake Pad (50C W0046-00),170,170,,,,,
9/4/2025,1,Disc Brake Rear (2PV-F582W-00),450,450,,,,,
9/4/2025,1,Chain,310,310,,,,,
9/4/2025,5,Grease,10,50,,,,,
9/4/2025,3,Bolt,10,30,,,,,
9/4/2025,1,Silvestre AT Fully 800ml,260,260,,,,,
9/4/2025,2,Brake Lights,30,60,,,,,
9/4/2025,2,Plate Bolt,20,40,,,,,
9/4/2025,1,Brake Pad,120,120,,,,,
9/4/2025,1,Battery (4L THAIWORKZ),450,450,,,,,
9/4/2025,1,BULB,30,30,,,,,
9/4/2025,1,Chain Lock,25,25,,,,,
9/4/2025,1,Seat Cover,220,220,,,,,
9/4/2025,1,Bar End ,250,250,,,,,
9/4/2025,1,Gasket All,100,100,,,,,
9/4/2025,1,225-17 Tube,160,160,,,,,
9/4/2025,1,LED Lights,250,250,,,,,
9/4/2025,5,CABLE TIE,3,15,,,,,
9/4/2025,1,BRAKE LIGHT ,30,30,,,,,
9/4/2025,1,CABLE TIE ,5,5,,,,,
9/4/2025,1,Multi Purpose Oil 1L,230,230,,,,,
9/4/2025,2,SEALANT,120,240,,,,,
9/4/2025,1,SANDPAPER 1000,40,40,,,,,
9/4/2025,1,GASKET ALL,100,100,,,,,
9/4/2025,1,CHAIN ,300,300,,,,,
9/4/2025,1,BRAKE LIGHT BULB ,30,30,,,,,
9/4/2025,1,BRAKE PAD,120,120,,,,,
9/4/2025,1,CHAIN LOCK ,20,20,,,,,
9/4/2025,1,CYLINDER GASKET (50C-E1351-00),110,110,,,,,
9/5/2025,1,Spark Plug NGK,180,180,,,,,
9/5/2025,1,Chain Lock,75,75,,,,,
9/5/2025,1,Bolt,10,20,,,,,
9/5/2025,1,Grease,10,10,,,,,
9/5/2025,3,,50,150,,,,,
9/5/2025,1,Fender Clamp,150,150,,,,,
9/5/2025,1,bolt and washer,28,28,,,,,
9/5/2025,1,Torque Bearing Set,400,400,,,,,
9/5/2025,2,Bearing,80,160,,,,,
9/5/2025,1,Fuel Hose 1M,40,40,,,,,
9/5/2025,2,Samurai Paint,250,500,,,,,
9/5/2025,1,Hand Grip,200,200,,,,,
9/5/2025,1,Hirc Cir Clip,100,100,,,,,
9/5/2025,1,CVT,220,220,,,,,
9/5/2025,1,HIRC Bell,1630,1630,,,,,
9/5/2025,1,Shoe (22535-K35-VOI,890,890,,,,,
9/5/2025,1,H. Temp,30,30,,,,,
9/5/2025,1,Engine Sprocket,100,100,,,,,
9/5/2025,1,Sprocket,220,220,,,,,
9/5/2025,1,CHAIN 120L,300,300,,,,,
9/5/2025,8,WASHER,5,40,,,,,
9/5/2025,1,Brake Shoe,220,220,,,,,
9/5/2025,1,GREASE,10,10,,,,,
9/5/2025,1,Nut + Washer,24,24,,,,,
9/5/2025,1,Seat Cover,330,330,,,,,
9/5/2025,2,P. Bulb,10,20,,,,,
9/5/2025,1,Electrical Tape,30,30,,,,,
9/5/2025,1,Bearing,80,80,,,,,
9/5/2025,1,70/80-17 Tubeless ,920,920,,,,,
9/5/2025,1,Inner Tube,700,700,,,,,
9/5/2025,2,Oil Seal ,150,300,,,,,
9/5/2025,1,Fork Oil ,80,80,,,,,
9/5/2025,1,RUG,10,10,,,,,
9/5/2025,1,Bolt and Nut ,25,25,,,,,
9/5/2025,1,Exhaust Gasket ,30,30,,,,,
9/5/2025,1,300-17 TUBE,180,180,,,,,
9/5/2025,1,SHELL SCOOTER,330,330,,,,,
9/5/2025,1,110/70-14 TUBELESS TIRE,1450,1450,,,,,
9/5/2025,1,Yamalube Blue Core 800ml,280,280,,,,,
9/5/2025,1,Brake Switch,100,100,,,,,
9/5/2025,2,Electrical Tape,30,60,,,,,
9/5/2025,1,Fuse Box,80,80,,,,,
9/5/2025,2,Terminal Cable,10,20,,,,,
9/5/2025,1,LED Bulbs,200,200,,,,,
9/5/2025,1,Wire,15,15,,,,,
9/5/2025,2,Allen Bolt,10,20,,,,,
9/5/2025,1,Bolt,59,59,,,,,
9/5/2025,1,Prestone Coolant,180,180,,,,,
9/5/2025,1,Pulley Ball ,305,305,,,,,
9/5/2025,2,Spring,40,80,,,,,
9/5/2025,4,Bolt,25,100,,,,,
9/5/2025,1,Side Mirror,90,90,,,,,
9/5/2025,1,Fully 1L,280,280,,,,,
9/5/2025,2,FLAT BALL ,100,200,,,,,
9/5/2025,1,CALIPER REAR,600,600,,,,,
9/5/2025,1,BRAKE FLUID,70,70,,,,,
9/5/2025,1,HIRC CENTER SPRING ,310,310,,,,,
9/5/2025,1,Hirc Clutch Spring,175,175,,,,,
9/5/2025,1,Brake Pad,550,550,,,,,
9/5/2025,1,high Temp,30,30,,,,,
9/5/2025,2,O-ring Original (25x),70,140,,,,,
9/5/2025,1,Hub Dumper,100,100,,,,,
9/5/2025,1,Shoe (22535-k35-v01),890,890,,,,,
9/5/2025,1,Brake Pad (50C-w0046),390,390,,,,,
9/5/2025,1,Throttle Cable ,120,120,,,,,
9/5/2025,1,Spark Plug Cap ,40,40,,,,,
9/5/2025,1,LED BULB KRX,480,480,,,,,
9/5/2025,1,Electrical Tape,30,30,,,,,
9/5/2025,1,5L Extreme Battery ,670,670,,,,,
9/5/2025,6,Bolt,10,60,,,,,
9/5/2025,1,110/70-14 TUBELESS TIRE,1450,1450,,,,,
9/5/2025,1,brake Shoe (06430-644-V80),380,380,,,,,
9/5/2025,1,Drive Face (22102-KZR-600),350,350,,,,,
9/5/2025,1,Drive Pulley (22110-K35-V00),510,510,,,,,
9/5/2025,1,Slider (22011-K1N-V01),170,170,,,,,
9/5/2025,1,Belt (23100-K35-V01),810,810,,,,,
9/5/2025,1,CVT,220,220,,,,,
9/5/2025,1,Center Spring (23233-K35-V00),240,240,,,,,
9/5/2025,2,O-RING (ZSX-E7465-10),70,140,,,,,
9/5/2025,1,Clutch Shoe (22535-K35-V00),890,890,,,,,
9/5/2025,1,Torque Bearing (2DR-E7678-10),260,260,,,,,
9/5/2025,1,Bearing (6902),140,140,,,,,
9/5/2025,1,H-Temp  Grease,30,30,,,,,
9/5/2025,1,BULB,120,120,,,,,
9/5/2025,1,Electrical Taoe,30,30,,,,,
9/5/2025,1,S. Light Assy,150,150,,,,,
9/5/2025,1,MASTER KIT ,120,120,,,,,
9/5/2025,1,BRAKE FLUID ,70,70,,,,,
9/5/2025,12,WIRE ,40,480,,,,,
9/5/2025,2,SPRAY PAINT ,150,300,,,,,
9/5/2025,2,ELECTRICAL TAPE ,30,60,,,,,
9/5/2025,2,ON/OFF SWITCH,50,100,,,,,
9/5/2025,1,888,150,150,,,,,
9/6/2025,1,140/70-14 TUBELESS TIRE,"1,750","1,750",,,,,
9/6/2025,5,CLUTCH LINING (2PV-E6321-00),189,945,,,,,
9/6/2025,1,275-17 LEO TIRE,670,670,,,,,
9/6/2025,1,80/90-14 LEO TIRE,600,600,,,,,
9/6/2025,1,BELT (2PH-E7641),450,450,,,,,
9/6/2025,2,CLUTCH LINING (BK6-E6321-00),198,396,,,,,
9/6/2025,2,300-17 TUBE,190,380,,,,,
9/6/2025,1,SHELL 1L AX7,350,350,,,,,
9/6/2025,1,CASTROL POWER 1 800ML,315,315,,,,,
9/6/2025,1,CDI Unit,287,287,,,,,
9/6/2025,1,Silvestre AT Fully 800ml,260,260,,,,,
9/6/2025,1,Side Stand,250,250,,,,,
9/6/2025,2,RELAY,100,200,,,,,
9/6/2025,1,FUEL PUMP O-RING,200,200,,,,,
9/6/2025,1,HANDLE SWITCH R4,200,200,,,,,
9/6/2025,1,BRAKE PAD,200,200,,,,,
9/6/2025,1,REGULATOR,220,220,,,,,
9/6/2025,1,AIR FILTER,220,220,,,,,
9/6/2025,1,275-17 TUBE,180,180,,,,,
9/6/2025,1,275-17 LEO TUBE,180,180,,,,,
9/6/2025,1,250-17 TUBE,170,170,,,,,
9/6/2025,1,Clutch Cable,150,150,,,,,
9/6/2025,1,250-14 TUBE,150,150,,,,,
9/6/2025,1,Speedometer Gear,120,120,,,,,
9/6/2025,1,Spark Plug NGK,85,85,,,,,
9/6/2025,,3 WAY SWITCH ,250,250,,,,,
9/6/2025,2,BOLT,20,40,,,,,
9/6/2025,1,WASHER,2,2,,,,,
9/6/2025,10,CABLE TIE,3,30,,,,,
9/6/2025,2,WIRE,40,80,,,,,
9/6/2025,2,ELECTRICAL TAPE ,30,60,,,,,
9/6/2025,1,RELAY SET ,150,150,,,,,
9/6/2025,1,TERMINAL ,10,10,,,,,
9/6/2025,17,CABLE TIE,5,85,,,,,
9/6/2025,1,HANDLE SWITCH R4,250,250,,,,,
9/7/2025,1,Spark Plug NGK,170,170,,,,,
9/7/2025,1,250–17 Tube,170,170,,,,,
9/7/2025,1,T. Cable,150,150,,,,,
9/7/2025,1,Cable Tie ,5,10,,,,,
9/7/2025,1,Fuel Hose,40,40,,,,,
9/7/2025,3,Grasa,10,30,,,,,
9/7/2025,1,Fully 800ml,250,250,,,,,
9/7/2025,1,Bearing,80,80,,,,,
9/7/2025,1,Brake Pad,120,120,,,,,
9/7/2025,1,Fully 800ml,250,250,,,,,
9/7/2025,1,On/Off Small,50,50,,,,,
9/7/2025,2,Bearing,80,160,,,,,
9/7/2025,1,Nut & Washer,24,24,,,,,
9/7/2025,1,Bearing,80,80,,,,,
9/7/2025,1,Switch,200,200,,,,,
9/7/2025,1,Bearing NSK,260,260,,,,,
9/7/2025,2,GREASE,10,20,,,,,
9/7/2025,1,Bolt & Nut,37,37,,,,,
9/7/2025,1,Wax,150,150,,,,,
9/7/2025,1,FOOTREST ,150,150,,,,,
9/7/2025,1,SPROCKET SET XRM ,630,630,,,,,
9/7/2025,1,SHELL 1L AX5 ,285,285,,,,,
9/7/2025,1,Fuel Hose,20,20,,,,,
9/7/2025,1,Slider Original,170,170,,,,,
9/7/2025,1,High Temp,30,30,,,,,
9/7/2025,1,Brake Fluid,70,70,,,,,
9/7/2025,1,Castrol 800ml Power1,315,315,,,,,
9/7/2025,2,Bearing,80,160,,,,,
9/7/2025,1,High Temp,30,30,,,,,
9/7/2025,1,Brake Pad,120,120,,,,,
9/7/2025,1,Seat Cover,350,350,,,,,
9/7/2025,1,Clutch Lever,200,200,,,,,
9/7/2025,1,Side Mirror,250,250,,,,,
9/7/2025,1,Spark Plug NGK,180,180,,,,,
9/7/2025,1,Gasket,50,50,,,,,
9/7/2025,1,Gasket All,100,100,,,,,
9/7/2025,1,SHELL 800ml AX7,315,315,,,,,
9/7/2025,1,Oil Filter,50,50,,,,,
9/7/2025,1,Bulb,30,30,,,,,
9/7/2025,2,Grasa,10,20,,,,,
9/7/2025,1,Seat Cover,250,250,,,,,
9/7/2025,1,Chain 130L,320,320,,,,,
9/7/2025,2,Bearing 6301,80,160,,,,,
9/7/2025,1,Brake Pad,200,200,,,,,
9/7/2025,1,Fully 1L,280,280,,,,,
9/7/2025,2,Bolt,25,50,,,,,
9/7/2025,2,Bolt,12,24,,,,,
9/7/2025,1,275–17 Tube,180,180,,,,,
9/7/2025,1,HI-TEMP ,30,30,,,,,
9/7/2025,1,Brake Fluid,150,150,,,,,
9/7/2025,1,Repair Kit,120,120,,,,,
9/7/2025,1,,50,50,,,,,
9/7/2025,1,Bolt,10,10,,,,,
9/7/2025,1,Chain Adjuster,120,120,,,,,
9/7/2025,1,Coolant (Prestone),180,180,,,,,
9/7/2025,1,Side Mirror,250,250,,,,,
9/7/2025,1,Seat Cover,230,230,,,,,
9/7/2025,1,Decoration Ball,200,200,,,,,
9/7/2025,1,Matting,250,250,,,,,
9/7/2025,1,Brake Shoe,200,200,,,,,
9/7/2025,2,Valve Seal Original,100,200,,,,,
9/7/2025,1,Sandpaper,70,70,,,,,
9/7/2025,1,Top Gasket,150,150,,,,,
9/7/2025,1,,100,100,,,,,
9/7/2025,1,Engine Valve,150,150,,,,,
9/7/2025,1,Cam Bearing,170,170,,,,,
9/7/2025,1,Brake Hose,330,330,,,,,
9/7/2025,1,Brake Fluid,70,70,,,,,
9/7/2025,2,Brake Pad,200,200,,,,,
9/7/2025,2,Silvestre AT Fully 800ml,260,520,,,,,
9/7/2025,1,Fully 800ml,250,250,,,,,
9/7/2025,1,Clamp,35,35,,,,,
9/7/2025,5,Washer,7,35,,,,,
9/7/2025,1,Bearing (6301),80,80,,,,,
9/7/2025,1,60/80–17 LEO TIRE,415,415,,,,,
9/7/2025,1,200–17 LEO TIRE,435,435,,,,,
9/7/2025,1,HIRC Pulley Ball,365,365,,,,,
9/7/2025,1,HIRC Center Spring,310,310,,,,,
9/7/2025,1,HIRC Clutch Spring,175,175,,,,,
9/7/2025,1,Brake Pad,200,200,,,,,
9/7/2025,1,O-RING,110,110,,,,,
9/7/2025,1,Exhaust Gasket,30,30,,,,,
9/7/2025,1,,100,100,,,,,
9/7/2025,1,Bolt + Nut Washer,105,105,,,,,
9/7/2025,4,CABLE TIE,5,20,,,,,
9/7/2025,1,Chain Lock,25,25,,,,,
9/7/2025,1,250-17 LEO TUBE ,170,170,,,,,
9/8/2025,1,AXLE F12 SMASH,120,120,,,,,
9/8/2025,1,CASTROL 800ML ACTIV,240,240,,,,,
9/8/2025,1,BRAKE SHOE,150,150,,,,,
9/8/2025,1,Fuel Filter Pump,150,150,,,,,
9/8/2025,1,O-RING,200,200,,,,,
9/8/2025,1,CHAIN LOCK,25,25,,,,,
9/8/2025,1,Belt 23100-KZV-U40,650,650,,,,,
9/8/2025,1,Seat Cover,250,250,,,,,
9/8/2025,1,Side Mirror,250,250,,,,,
9/8/2025,1,Extension Wire,50,50,,,,,
9/8/2025,1,ELECTRICAL TAPE ,30,30,,,,,
9/8/2025,3,Cable Tie,5,15,,,,,
9/8/2025,1,Brake Fluid,70,70,,,,,
9/8/2025,1,Socket,80,80,,,,,
9/8/2025,1,SPROCKET SET Mutaru,1200,1200,,,,,
9/8/2025,1,Shell Long Handle ,380,380,,,,,
9/8/2025,2,Bolt,10,20,,,,,
9/8/2025,1,Clutch Spring,150,150,,,,,
9/8/2025,2,HI-TEMP ,30,60,,,,,
9/8/2025,1,Headlight Socket ,80,80,,,,,
9/8/2025,1,Multi purpose oil 800ml,200,200,,,,,
9/8/2025,1,Wire,200,200,,,,,
9/8/2025,1,Electrical Tape,30,30,,,,,
9/8/2025,2,Bearing (6301),80,160,,,,,
9/8/2025,1,HI-TEMP ,30,30,,,,,
9/8/2025,2,Cable Tie,5,10,,,,,
9/8/2025,1,250–17 LEO TIRE,550,550,,,,,
9/8/2025,1,250–17 LEO TIRE,170,170,,,,,
9/8/2025,1,HIRC Pulley Set,2040,2040,,,,,
9/8/2025,2,Oil Seal,90,150,,,,,
9/8/2025,1,HI-TEMP ,30,30,,,,,
9/8/2025,3,Washer,5,15,,,,,
9/8/2025,2,Sandpaper,35,70,,,,,
9/8/2025,1,RUG,10,10,,,,,
9/8/2025,1,Plate Bolt,10,10,,,,,
9/8/2025,2,Washer,2,2,,,,,
9/8/2025,1,Pulley Set Mio 125,850,850,,,,,
9/8/2025,1,NGK,150,150,,,,,
9/8/2025,1,Fully 800ml,250,250,,,,,
9/8/2025,1,HIRC Center Spring,310,310,,,,,
9/8/2025,1,Oil Seal,80,80,,,,,
9/8/2025,1,HIRC MDL V5,1050,1050,,,,,
9/8/2025,1,Electrical Tape,70,70,,,,,
9/8/2025,1,Bracket ,100,100,,,,,
9/8/2025,1,RELAY SET ,150,150,,,,,
9/8/2025,2,Washer,2,4,,,,,
9/8/2025,1,Plate Bolt,10,20,,,,,
9/8/2025,2,Washer,3,6,,,,,
9/8/2025,1,,50,50,,,,,
9/8/2025,4,Cable Tie,5,20,,,,,
9/8/2025,1,HIRC Pulley Set ,1230,1230,,,,,
9/8/2025,1,HIRC Clutch Shoe Assy,1237,1237,,,,,
9/8/2025,1,HIRC Clutch Bell,1075,1075,,,,,
9/8/2025,1,HIRC Pulley Set,1230,1230,,,,,
9/8/2025,1,HIRC Pulley Ball,235,235,,,,,
9/8/2025,1,Belt (5TL-E7641),490,490,,,,,
9/8/2025,1,Bearing 6203 NSK,220,220,,,,,
9/8/2025,1,RUG,10,10,,,,,
9/8/2025,1,Gear Oil,65,65,,,,,
9/8/2025,1,Shell Scooter,330,330,,,,,
9/8/2025,1,Handle Switch Set,450,450,,,,,
9/8/2025,1,Hawk,100,100,,,,,
9/8/2025,1,3 Way Switch,220,220,,,,,
9/8/2025,1,Silvestre AT Fully 800ml,260,260,,,,,
9/8/2025,1,Motolite 4L Battery,750,750,,,,,
9/8/2025,2,Shock Rear (b65-f3310),1480,2960,,,,,
9/8/2025,2,Belt Beat (23100-K44),544,1088,,,,,
9/8/2025,2,Slider Beat (Original),88,176,,,,,
9/8/2025,1,Slider Click (Original),136,136,,,,,
9/8/2025,1,Pulley Ball,290,290,,,,,
9/8/2025,1,T-Cable,140,140,,,,,
9/8/2025,1,Brake Pad,200,200,,,,,
9/9/2025,1,Bearing 6200,80,80,,,,,
9/9/2025,1,Grease,10,10,,,,,
9/9/2025,1,Armor All ,150,150,,,,,
9/9/2025,1,Side Mirror,200,200,,,,,
9/9/2025,1,Sprocket Set (XRM FI OKM),850,850,,,,,
9/9/2025,4,Bolt ,10,40,,,,,
9/9/2025,2,O-Ring ,30,60,,,,,
9/9/2025,2,Bolt Plate,10,20,,,,,
9/9/2025,1,80/90-14 Tubeless,1050,1050,,,,,
9/9/2025,2,Brake Pad Pad,220,220,,,,,
9/9/2025,1,Spark Plug,180,180,,,,,
9/9/2025,1,275-17 Tire,630,630,,,,,
9/9/2025,1,Silvestre AT Fully 800ml,260,260,,,,,
9/9/2025,1,60/80-17 Leo Tire,410,410,,,,,
9/9/2025,1,200-17 Tube,150,150,,,,,
9/9/2025,1,Shell 800ml,315,315,,,,,
9/9/2025,1,Brake Bulb,30,30,,,,,
9/9/2025,1,Fuse,10,10,,,,,
9/9/2025,1,Brake Fluid,70,70,,,,,
9/9/2025,1,Multi Purpose Oil 800ml,200,200,,,,,
9/9/2025,1,NGK (Original),180,180,,,,,
9/9/2025,1,Sprocket Set,600,600,,,,,
9/9/2025,1,Chain Adjuster,100,100,,,,,
9/9/2025,1,CVT,150,150,,,,,
9/9/2025,1,RUG,10,10,,,,,
9/9/2025,1,HI-TEMP ,30,30,,,,,
9/9/2025,1,Shell Scooter,330,330,,,,,
9/9/2025,1,Gear Oil Shell,85,85,,,,,
9/9/2025,1,Slider Original\,170,170,,,,,
9/9/2025,1,Pulley Ball,330,330,,,,,
9/9/2025,1,Sealant,120,120,,,,,
